ano,mes,conjunto,codigo,num_consumidores,dec,fec,
,2008,2,MANUELURBANO, 726, 1.38, 0.0, 0.0, 
,2008,2,MARECHALTHAUMATURGO, 726, 85, 1.0, 4.0, 
,2008,2,PLCIDODECASTRO, 727, 2.54, 0.0, 0.0, 
,2008,2,PORTOACRE, 727, 1.29, 0.0, 0.0, 
,2008,2,PORTOWALTER, 727, 69, 1.3, 2.0, 
,2008,2,RIOBRANCO, 130, 81.05, 0.8, 1.0, 
,2008,2,RIOBRANCORURAL, 727, 18.18, 1.1, 0.8, 
,2008,2,RODRIGUESALVES, 727, 1.20, 3.9, 4.4, 
,2008,2,SENAMADUREIRA, 727, 7.10, 0.0, 0.0, 
,2008,2,SENADORGUIOMARDDOSSANTOS, 727, 3.45, 0.0, 0.0, 
,2008,2,TARAUAC, 727, 4.64, 0.3, 3.6, 
,2008,2,TARAUACRURAL, 727, 25, 0.3, 3.8, 
,2008,2,VILACAMPINAS, 727, 1.44, 1.4, 1.0, 
,2008,2,VILASANTAROSA, 728, 34, 0.0, 0.0, 
,2008,2,XAPURI, 728, 2.87, 1.7, 4.3, 
,2008,2,XAPURIRURAL, 728, 78, 2.2, 4.3, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,PORTOWALTER, 727, 69, 2.0, 3.0, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,PORTOWALTER, 727, 69, 2.0, 3.0, 
,2008,3,RIOBRANCO, 130, 81.05, 0.7, 0.8, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,PORTOWALTER, 727, 69, 2.0, 3.0, 
,2008,3,RIOBRANCO, 130, 81.05, 0.7, 0.8, 
,2008,3,RIOBRANCORURAL, 727, 18.18, 1.2, 1.4, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,PORTOWALTER, 727, 69, 2.0, 3.0, 
,2008,3,RIOBRANCO, 130, 81.05, 0.7, 0.8, 
,2008,3,RIOBRANCORURAL, 727, 18.18, 1.2, 1.4, 
,2008,3,RODRIGUESALVES, 727, 1.20, 0.6, 4.1, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,PORTOWALTER, 727, 69, 2.0, 3.0, 
,2008,3,RIOBRANCO, 130, 81.05, 0.7, 0.8, 
,2008,3,RIOBRANCORURAL, 727, 18.18, 1.2, 1.4, 
,2008,3,RODRIGUESALVES, 727, 1.20, 0.6, 4.1, 
,2008,3,SENAMADUREIRA, 727, 7.10, 0.5, 0.6, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,PORTOWALTER, 727, 69, 2.0, 3.0, 
,2008,3,RIOBRANCO, 130, 81.05, 0.7, 0.8, 
,2008,3,RIOBRANCORURAL, 727, 18.18, 1.2, 1.4, 
,2008,3,RODRIGUESALVES, 727, 1.20, 0.6, 4.1, 
,2008,3,SENAMADUREIRA, 727, 7.10, 0.5, 0.6, 
,2008,3,SENADORGUIOMARDDOSSANTOS, 727, 3.45, 0.8, 1.2, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,PORTOWALTER, 727, 69, 2.0, 3.0, 
,2008,3,RIOBRANCO, 130, 81.05, 0.7, 0.8, 
,2008,3,RIOBRANCORURAL, 727, 18.18, 1.2, 1.4, 
,2008,3,RODRIGUESALVES, 727, 1.20, 0.6, 4.1, 
,2008,3,SENAMADUREIRA, 727, 7.10, 0.5, 0.6, 
,2008,3,SENADORGUIOMARDDOSSANTOS, 727, 3.45, 0.8, 1.2, 
,2008,3,TARAUAC, 727, 4.64, 1.4, 1.6, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,PORTOWALTER, 727, 69, 2.0, 3.0, 
,2008,3,RIOBRANCO, 130, 81.05, 0.7, 0.8, 
,2008,3,RIOBRANCORURAL, 727, 18.18, 1.2, 1.4, 
,2008,3,RODRIGUESALVES, 727, 1.20, 0.6, 4.1, 
,2008,3,SENAMADUREIRA, 727, 7.10, 0.5, 0.6, 
,2008,3,SENADORGUIOMARDDOSSANTOS, 727, 3.45, 0.8, 1.2, 
,2008,3,TARAUAC, 727, 4.64, 1.4, 1.6, 
,2008,3,TARAUACRURAL, 727, 25, 1.4, 1.7, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,PORTOWALTER, 727, 69, 2.0, 3.0, 
,2008,3,RIOBRANCO, 130, 81.05, 0.7, 0.8, 
,2008,3,RIOBRANCORURAL, 727, 18.18, 1.2, 1.4, 
,2008,3,RODRIGUESALVES, 727, 1.20, 0.6, 4.1, 
,2008,3,SENAMADUREIRA, 727, 7.10, 0.5, 0.6, 
,2008,3,SENADORGUIOMARDDOSSANTOS, 727, 3.45, 0.8, 1.2, 
,2008,3,TARAUAC, 727, 4.64, 1.4, 1.6, 
,2008,3,TARAUACRURAL, 727, 25, 1.4, 1.7, 
,2008,3,VILACAMPINAS, 727, 1.44, 0.8, 0.9, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,PORTOWALTER, 727, 69, 2.0, 3.0, 
,2008,3,RIOBRANCO, 130, 81.05, 0.7, 0.8, 
,2008,3,RIOBRANCORURAL, 727, 18.18, 1.2, 1.4, 
,2008,3,RODRIGUESALVES, 727, 1.20, 0.6, 4.1, 
,2008,3,SENAMADUREIRA, 727, 7.10, 0.5, 0.6, 
,2008,3,SENADORGUIOMARDDOSSANTOS, 727, 3.45, 0.8, 1.2, 
,2008,3,TARAUAC, 727, 4.64, 1.4, 1.6, 
,2008,3,TARAUACRURAL, 727, 25, 1.4, 1.7, 
,2008,3,VILACAMPINAS, 727, 1.44, 0.8, 0.9, 
,2008,3,VILASANTAROSA, 728, 34, 0.9, 0.9, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,PORTOWALTER, 727, 69, 2.0, 3.0, 
,2008,3,RIOBRANCO, 130, 81.05, 0.7, 0.8, 
,2008,3,RIOBRANCORURAL, 727, 18.18, 1.2, 1.4, 
,2008,3,RODRIGUESALVES, 727, 1.20, 0.6, 4.1, 
,2008,3,SENAMADUREIRA, 727, 7.10, 0.5, 0.6, 
,2008,3,SENADORGUIOMARDDOSSANTOS, 727, 3.45, 0.8, 1.2, 
,2008,3,TARAUAC, 727, 4.64, 1.4, 1.6, 
,2008,3,TARAUACRURAL, 727, 25, 1.4, 1.7, 
,2008,3,VILACAMPINAS, 727, 1.44, 0.8, 0.9, 
,2008,3,VILASANTAROSA, 728, 34, 0.9, 0.9, 
,2008,3,XAPURI, 728, 2.87, 0.8, 4.1, 
,2008,3,ACRELNDIA, 725, 1.94, 0.5, 0.6, 
,2008,3,ASSISBRASIL, 726, 1.04, 2.1, 3.0, 
,2008,3,BRASILIAEPITACIOLNDIA, 726, 7.17, 3.6, 5.3, 
,2008,3,BRASILIARURAL, 726, 2.27, 2.9, 4.0, 
,2008,3,CAPIXABA, 726, 1.03, 0.4, 1.0, 
,2008,3,CRUZEIRODOSUL, 596, 15.43, 0.6, 1.9, 
,2008,3,CRUZEIRODOSULRURAL, 726, 6.01, 8.1, 2.5, 
,2008,3,FEIJ, 726, 4.20, 2.3, 5.4, 
,2008,3,JORDO, 726, 43, 0.1, 1.0, 
,2008,3,MNCIOLIMA, 726, 2.35, 8.9, 6.0, 
,2008,3,MANUELURBANO, 726, 1.38, 0.8, 2.1, 
,2008,3,MARECHALTHAUMATURGO, 726, 85, 4.5, 3.0, 
,2008,3,PLCIDODECASTRO, 727, 2.54, 0.3, 1.0, 
,2008,3,PORTOACRE, 727, 1.29, 1.5, 3.1, 
,2008,3,PORTOWALTER, 727, 69, 2.0, 3.0, 
,2008,3,RIOBRANCO, 130, 81.05, 0.7, 0.8, 
,2008,3,RIOBRANCORURAL, 727, 18.18, 1.2, 1.4, 
,2008,3,RODRIGUESALVES, 727, 1.20, 0.6, 4.1, 
,2008,3,SENAMADUREIRA, 727, 7.10, 0.5, 0.6, 
,2008,3,SENADORGUIOMARDDOSSANTOS, 727, 3.45, 0.8, 1.2, 
,2008,3,TARAUAC, 727, 4.64, 1.4, 1.6, 
,2008,3,TARAUACRURAL, 727, 25, 1.4, 1.7, 
,2008,3,VILACAMPINAS, 727, 1.44, 0.8, 0.9, 
,2008,3,VILASANTAROSA, 728, 34, 0.9, 0.9, 
,2008,3,XAPURI, 728, 2.87, 0.8, 4.1, 
,2008,3,XAPURIRURAL, 728, 78, 0.9, 5.7, 
,2008,4,ACRELNDIA, 725, 1.97, 0.4, 0.4, 
,2008,4,ACRELNDIA, 725, 1.97, 0.4, 0.4, 
,2008,4,ASSISBRASIL, 726, 1.35, 0.2, 1.0, 
,2008,4,ACRELNDIA, 725, 1.97, 0.4, 0.4, 
,2008,4,ASSISBRASIL, 726, 1.35, 0.2, 1.0, 
,2008,4,BRASILIAEPITACIOLNDIA, 726, 7.60, 0.3, 0.2, 
,2008,4,ACRELNDIA, 725, 1.97, 0.4, 0.4, 
,2008,4,ASSISBRASIL, 726, 1.35, 0.2, 1.0, 
,2008,4,BRASILIAEPITACIOLNDIA, 726, 7.60, 0.3, 0.2, 
,2008,4,BRASILIARURAL, 726, 1.36, 0.1, 0.1, 
,2008,4,ACRELNDIA, 725, 1.97, 0.4, 0.4, 
,2008,4,ASSISBRASIL, 726, 1.35, 0.2, 1.0, 
,2008,4,BRASILIAEPITACIOLNDIA, 726, 7.60, 0.3, 0.2, 
,2008,4,BRASILIARURAL, 726, 1.36, 0.1, 0.1, 
,2008,4,CAPIXABA, 726, 1.05, 1.1, 4.0, 
,2008,4,ACRELNDIA, 725, 1.97, 0.4, 0.4, 
